YEAR_NBR,GENDER_CD,AGE_GROUP_CD,UC_NIV1,UC_NIV2,UC_NIV3,UC_NIV4,UC_CD,TOT_DEATHS_AMT,STD_DEATHS_NBR
2023,1,75,N00-N99: ziekten van urogenitaal stelsel,N00-N08: ziekten van glomeruli,N02: recidiverende en persisterende hematurie,"N028: recidiverende en persisterende hematurie, anders gespecificeerd",N028,1,0.032
2023,1,75,V01-Y98: uitwendige oorzaken van ziekte en sterfte,Y10-Y34: gebeurtenis waarvan niet duidelijk is of deze accidenteel of opzettelijk is ontstaan,"Y20: ophanging, wurging en verstikking - opzet niet bepaald",,Y20,1,0.032
2023,2,45,"Q00-Q99: congenitale afwijkingen, misvormingen en chromosoomafwijkingen",Q20-Q28: congenitale misvormingen van hartenvaatstelsel,Q21: congenitale misvormingen van hartsepta,Q212: atrioventriculair septumdefect,Q212,1,0.035
2023,2,85,D50-D89: ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem,D80-D89: bepaalde aandoeningen waarbij immuunsysteem betrokken is,D84: overige immunodeficiënties,"D849: immunodeficiëntie, niet gespecificeerd",D849,1,0.018
2023,1,60,I00-I99: ziekten van hart en vaatstelsel,I10-I15: hypertensieve ziekten,I11: hypertensieve hartziekte,I110: hypertensieve hartziekte met (congestieve) hartdecompensatie,I110,1,0.024
2023,2,0,P00-P96: bepaalde aandoeningen die hun oorsprong hebben in perinatale periode,P00-P04: gevolgen voor foetus en pasgeborene door factoren van moeder en door complicaties van zwangerschap en bevalling,P01: gevolgen voor foetus en pasgeborene door zwangerschapscomplicaties bij moeder,P010: gevolgen voor foetus en pasgeborene door cervixinsufficiëntie,P010,2,0.064
2023,1,75,V01-Y98: uitwendige oorzaken van ziekte en sterfte,W00-X59: overige uitwendige oorzaken van letsel door ongeval,W74: niet gespecificeerde verdrinking en onderdompeling,,W74,1,0.032
2023,2,70,F00-F99: psychische stoornissen en gedragsstoornissen,F10-F19: psychische stoornissen en gedragsstoornissen door gebruik van psychoactieve middelen,F17: psychische stoornissen en gedragsstoornissen door gebruik van tabak,"F179: psychische stoornissen en gedragsstoornissen door gebruik van tabak, niet gespecificeerde psychische stoornis en gedragsstoornis",F179,1,0.03
2023,2,60,I00-I99: ziekten van hart en vaatstelsel,I60-I69: cerebrovasculaire ziekten,I63: cerebraal infarct,I635: cerebraal infarct door niet gespecificeerde occlusie of stenose van cerebrale arteriën,I635,1,0.024
2023,2,80,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C83: niet-folliculair lymfoom,C831: mantelcellymfoom,C831,2,0.045
2023,2,90,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C51: maligne neoplasma van vulva,"C519: vulva, niet gespecificeerd",C519,10,0.1816
2023,2,95,"R00-R99: symptomen, afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd",R50-R69: algemene symptomen,R53: malaise en vermoeidheid,,R53,125,2.0404
2023,2,80,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C17: maligne neoplasma van dunne darm,C170: duodenum,C170,1,0.0225
2023,1,85,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C45: mesothelioom,C450: mesothelioom van pleura,C450,4,0.111
2023,1,70,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C25: maligne neoplasma van pancreas,C250: pancreaskop,C250,9,0.275
2023,2,70,I00-I99: ziekten van hart en vaatstelsel,I60-I69: cerebrovasculaire ziekten,I62: overige niet-traumatische intracraniale bloeding,"I629: intracraniale bloeding (niet-traumatisch), niet gespecificeerd",I629,20,0.57
2023,1,55,J00-J99: ziekten van ademhalingsstelsel,J80-J84: overige respiratoire aandoeningen die hoofdzakelijk interstitium aantasten,J84: overige interstitiële longziekten,J841: overige interstitiële longziekten met fibrose,J841,2,0.052
2023,1,90,A00-B99: infectieziekten en parasitaire aandoeningen,A30-A49: overige bacteriële ziekten,A49: bacteriële infectie van niet gespecificeerde lokalisatie,"A499: bacteriële infectie, niet gespecificeerd",A499,4,0.1536
2023,2,85,E00-E90: endocriene ziekten en voedings- en stofwisselingsstoornissen,E10-E14: diabetes mellitus,E11: niet-insuline-afhankelijke diabetes mellitus,E117: niet-insuline-afhankelijke diabetes mellitus met multipele complicaties,E117,4,0.0705
2023,2,85,I00-I99: ziekten van hart en vaatstelsel,I60-I69: cerebrovasculaire ziekten,I67: overige cerebrovasculaire ziekten,I678: overige gespecificeerde cerebrovasculaire ziekten,I678,8,0.141
2023,2,35,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C85: overige en niet gespecificeerde typen van non-hodgkin-lymfoom,"C859: non-hodgkin-lymfoom, niet gespecificeerd type",C859,2,0.063
2023,1,75,K00-K93: ziekten van spijsverteringsstelsel,K65-K67: ziekten van peritoneum,K65: peritonitis,"K659: peritonitis, niet gespecificeerd",K659,2,0.06
2023,1,85,M00-M99: ziekten van botspierstelsel en bindweefsel,M80-M94: osteopathieën en chondropathieën,M84: afwijkingen in continuïteit van bot,"M844: pathologische fractuur, niet elders geclassificeerd",M844,3,0.084
2023,2,85,G00-G99: ziekten van zenuwstelsel,G10-G13: systeematrofieën die primair het centraal zenuwstelsel aantasten,G12: spinale spieratrofie en verwante syndromen,G122: ziekte van motorische neuronen,G122,8,0.141
2023,2,95,I00-I99: ziekten van hart en vaatstelsel,I10-I15: hypertensieve ziekten,I12: hypertensieve nierziekte,I120: hypertensieve nierziekte met nierinsufficiëntie,I120,4,0.0652
2023,2,65,L00-L99: ziekten van huid en subcutis,L50-L54: urticaria en erytheem,L51: erythema exsudativum multiforme,L512: toxische epidermale necrolyse [lyell],L512,1,0.0275
2023,1,60,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C92: myeloïde leukemie,"C929: myeloïde leukemie, niet gespecificeerd",C929,1,0.024
2023,1,50,F00-F99: psychische stoornissen en gedragsstoornissen,F30-F39: stemmingsstoornissen (affectievestoornissen),F32: depressieve episode,"F329: depressieve episode, niet gespecificeerd",F329,1,0.028
2023,2,85,A00-B99: infectieziekten en parasitaire aandoeningen,A00-A09: intestinale infecties,A09: diarree en gastro-enteritis van verondersteld infectieuze oorsprong,A099: gastroenteritis en colitis van niet gespecificeerde oorsprong,A099,29,0.51
2023,1,65,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C11: maligne neoplasma van nasofarynx,"C119: nasofarynx, niet gespecificeerd",C119,5,0.143
2023,2,85,I00-I99: ziekten van hart en vaatstelsel,I30-I52: overige hartziekten,I50: hartdecompensatie,I501: linker-ventrikeldecompensatie,I501,96,1.6875
2023,1,75,I00-I99: ziekten van hart en vaatstelsel,I60-I69: cerebrovasculaire ziekten,I63: cerebraal infarct,I630: cerebraal infarct door trombose van precerebrale arteriën,I630,3,0.092
2023,2,75,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C45: mesothelioom,"C459: mesothelioom, niet gespecificeerd",C459,3,0.08
2023,1,60,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C17: maligne neoplasma van dunne darm,C170: duodenum,C170,3,0.078
2023,1,90,K00-K93: ziekten van spijsverteringsstelsel,K55-K64: overige ziekten van darmen,K56: paralytische ileus en darmobstructie zonder hernia,K562: volvulus,K562,3,0.1152
2023,1,90,"R00-R99: symptomen, afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd",R50-R69: algemene symptomen,R63: symptomen betreffende voedsel- en vochtinname,R636: onvoldoende inname van voedsel en vocht door zelfverwaarlozing,R636,3,0.1152
2023,2,75,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C95: leukemie van niet gespecificeerd celtype,"C959: leukemie, niet gespecificeerd",C959,3,0.08
2023,1,50,J00-J99: ziekten van ademhalingsstelsel,J20-J22: overige acute infecties van onderste luchtwegen,J22: niet gespecificeerde acute infectie van onderste luchtwegen,,J22,1,0.028
2023,1,90,"R00-R99: symptomen, afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd",R50-R69: algemene symptomen,R63: symptomen betreffende voedsel- en vochtinname,R633: voedingsmoeilijkheden en slechte voedingsbegeleiding,R633,1,0.0384
2023,2,60,F00-F99: psychische stoornissen en gedragsstoornissen,F30-F39: stemmingsstoornissen (affectievestoornissen),F32: depressieve episode,"F329: depressieve episode, niet gespecificeerd",F329,1,0.024
2023,2,85,V01-Y98: uitwendige oorzaken van ziekte en sterfte,Y40-Y84: genees-en heelkundige behandeling als oorzaak van complicaties,Y79: orthopedische hulpmiddelen verband houdend met ongewenste gebeurtenissen,"Y792: orthopedische hulpmiddelen verband houdend met ongewenste gebeurtenissen, prothesen en overige implantaten, materialen en bijkomende (hulp)middelen",Y792,1,0.018
2023,1,50,I00-I99: ziekten van hart en vaatstelsel,"I70-I79: ziekten van arteriën, arteriolen en capillairen",I71: aneurysma en dissectie van aorta,"I718: aneurysma van niet gespecificeerd deel van aorta, met ruptuur",I718,1,0.028
2023,2,75,J00-J99: ziekten van ademhalingsstelsel,J09-J18: influenza en pneumonie,"J18: pneumonie, organisme niet gespecificeerd","J180: bronchopneumonie, niet gespecificeerd",J180,1,0.028
2023,1,75,A00-B99: infectieziekten en parasitaire aandoeningen,A30-A49: overige bacteriële ziekten,A41: overige sepsis,A412: sepsis door niet gespecificeerde stafylokokken,A412,1,0.032
2023,2,70,J00-J99: ziekten van ademhalingsstelsel,J40-J47: chronische aandoeningen van onderste luchtwegen,J45: astma,"J459: astma, niet gespecificeerd",J459,1,0.03
2023,2,90,K00-K93: ziekten van spijsverteringsstelsel,"K00-K14: ziekten van mondholte, speekselklieren en kaken",K12: stomatitis en verwante aandoeningen,K122: cellulitis en abces van mond,K122,1,0.0184
2023,1,60,V01-Y98: uitwendige oorzaken van ziekte en sterfte,W00-X59: overige uitwendige oorzaken van letsel door ongeval,W17: overige val van ene niveau naar andere,,W17,1,0.024
2023,1,80,"R00-R99: symptomen, afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd",R50-R69: algemene symptomen,R53: malaise en vermoeidheid,,R53,22,0.6675
2023,1,55,V01-Y98: uitwendige oorzaken van ziekte en sterfte,X60-X84: opzettelijk zichzelf schade toebrengen,X81: opzettelijk zichzelf schade toebrengen door sprong voor of liggen voor bewegend voorwerp,,X81,3,0.078
2023,1,85,E00-E90: endocriene ziekten en voedings- en stofwisselingsstoornissen,E15-E16: overige stoornissen van glucoseregulatie en interne pancreassecretie,E16: overige stoornissen van interne pancreassecretie,"E162: hypoglykemie, niet gespecificeerd",E162,3,0.084
2023,2,75,J00-J99: ziekten van ademhalingsstelsel,J09-J18: influenza en pneumonie,"J15: bacteriële pneumonie, niet elders geclassificeerd",J150: pneumonie door klebsiella pneumoniae,J150,1,0.028
2023,1,50,I00-I99: ziekten van hart en vaatstelsel,I30-I52: overige hartziekten,I46: hartstilstand,"I461: plotse hartdood, als zodanig omschreven",I461,1,0.028
2023,2,85,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C92: myeloïde leukemie,C920: acute myeloblastenleukemie (aml),C920,16,0.2805
2023,2,60,"R00-R99: symptomen, afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd",R95-R99: onvolledig omschreven en onbekende oorzaken van sterfte,R99: overige slecht omschreven en niet gespecificeerde oorzaken van sterfte,,R99,11,0.288
2023,2,30,V01-Y98: uitwendige oorzaken van ziekte en sterfte,X60-X84: opzettelijk zichzelf schade toebrengen,X71: opzettelijk zichzelf schade toebrengen door verdrinking en onderdompeling,,X71,2,0.0585
2023,2,55,G00-G99: ziekten van zenuwstelsel,G30-G32: overige degeneratieve ziekten van zenuwstelsel,G30: ziekte van alzheimer,G300: vroeg optredende ziekte van alzheimer,G300,2,0.052
2023,2,0,P00-P96: bepaalde aandoeningen die hun oorsprong hebben in perinatale periode,P90-P96: overige aandoeningen ontstaan in perinatale periode,P91: overige stoornissen van cerebrale status van pasgeborene,P918: overige gespecificeerde stoornissen van cerebrale status van pasgeborene,P918,1,0.032
2023,1,80,I00-I99: ziekten van hart en vaatstelsel,"I70-I79: ziekten van arteriën, arteriolen en capillairen",I74: arteriële embolie en trombose,I741: embolie en trombose van overige en niet gespecificeerde delen van aorta,I741,1,0.03
2023,2,90,G00-G99: ziekten van zenuwstelsel,G30-G32: overige degeneratieve ziekten van zenuwstelsel,"G31: overige degeneratieve ziekten van zenuwstelsel, niet elders geclassificeerd","G311: seniele hersendegeneratie, niet elders geclassificeerd",G311,1,0.0184
2023,1,70,K00-K93: ziekten van spijsverteringsstelsel,K55-K64: overige ziekten van darmen,K59: overige functiestoornissen van darm,K590: constipatie,K590,1,0.03
2023,1,70,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C83: niet-folliculair lymfoom,C830: kleincellig b-cel-lymfoom,C830,1,0.03
2023,1,75,V01-Y98: uitwendige oorzaken van ziekte en sterfte,Y40-Y84: genees-en heelkundige behandeling als oorzaak van complicaties,Y71: cardiovasculaire hulpmiddelen verband houdend met ongewenste gebeurtenissen,"Y711: cardiovasculaire hulpmiddelen verband houdend met ongewenste gebeurtenissen, therapeutische (hulp)middelen (niet-chirurgisch) en (hulp)middelen voor revalidatie",Y711,1,0.032
2023,1,90,J00-J99: ziekten van ademhalingsstelsel,J09-J18: influenza en pneumonie,"J15: bacteriële pneumonie, niet elders geclassificeerd",J155: pneumonie door escherichia coli,J155,1,0.0384
2023,2,35,I00-I99: ziekten van hart en vaatstelsel,I60-I69: cerebrovasculaire ziekten,I62: overige niet-traumatische intracraniale bloeding,"I629: intracraniale bloeding (niet-traumatisch), niet gespecificeerd",I629,2,0.063
2023,2,80,I00-I99: ziekten van hart en vaatstelsel,I60-I69: cerebrovasculaire ziekten,I67: overige cerebrovasculaire ziekten,I673: progressieve vasculaire leuko-encefalopathie,I673,1,0.0225
2023,1,65,K00-K93: ziekten van spijsverteringsstelsel,K55-K64: overige ziekten van darmen,K63: overige darmziekten,"K639: darmziekte, niet gespecificeerd",K639,1,0.0275
2023,1,85,K00-K93: ziekten van spijsverteringsstelsel,K70-K77: ziekten van lever,"K72: leverinsufficiëntie, niet elders geclassificeerd",K720: acute en subacute leverinsufficiëntie,K720,1,0.0285
2023,1,45,A00-B99: infectieziekten en parasitaire aandoeningen,B15-B19: virushepatitis,B18: chronische virushepatitis,B181: chronische hepatitis b zonder delta-agens,B181,1,0.035
2023,2,65,V01-Y98: uitwendige oorzaken van ziekte en sterfte,W00-X59: overige uitwendige oorzaken van letsel door ongeval,W07: val waarbij stoel betrokken is,,W07,1,0.0275
2023,1,80,V01-Y98: uitwendige oorzaken van ziekte en sterfte,W00-X59: overige uitwendige oorzaken van letsel door ongeval,W07: val waarbij stoel betrokken is,,W07,1,0.03
2023,1,70,I00-I99: ziekten van hart en vaatstelsel,I30-I52: overige hartziekten,I51: complicaties en slecht omschreven hartziekten,"I516: cardiovasculaire ziekte, niet gespecificeerd",I516,7,0.215
2023,1,90,A00-B99: infectieziekten en parasitaire aandoeningen,A00-A09: intestinale infecties,A09: diarree en gastro-enteritis van verondersteld infectieuze oorsprong,A099: gastroenteritis en colitis van niet gespecificeerde oorsprong,A099,19,0.7304
2023,1,55,I00-I99: ziekten van hart en vaatstelsel,I20-I25: ischemische hartziekten,I21: acuut myocardinfarct,"I219: acuut myocardinfarct, niet gespecificeerd",I219,47,1.261
2023,1,80,I00-I99: ziekten van hart en vaatstelsel,I30-I52: overige hartziekten,I51: complicaties en slecht omschreven hartziekten,I518: overige slecht omschreven hartziekten,I518,23,0.6975
2023,1,85,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C18: maligne neoplasma van colon,"C189: colon, niet gespecificeerd",C189,91,2.538
2023,1,85,C00-D48: nieuwvormingen,D37-D48: neoplasmata met onzeker of onbekend gedrag,D37: neoplasma met onzeker of onbekend gedrag van mondholte en tractus digestivus,D377: overige gespecificeerde organen van tractus digestivus,D377,10,0.279
2023,2,65,V01-Y98: uitwendige oorzaken van ziekte en sterfte,X85-Y09: geweldpleging,Y09: geweldpleging door niet gespecificeerd middel,,Y09,2,0.055
2023,1,90,I00-I99: ziekten van hart en vaatstelsel,"I70-I79: ziekten van arteriën, arteriolen en capillairen",I70: atherosclerose,I709: gegeneraliseerde en niet gespecificeerde atherosclerose,I709,3,0.1152
2023,2,45,V01-Y98: uitwendige oorzaken van ziekte en sterfte,Y10-Y34: gebeurtenis waarvan niet duidelijk is of deze accidenteel of opzettelijk is ontstaan,Y34: niet gespecificeerde gebeurtenis - opzet niet bepaald,,Y34,6,0.203
2023,1,70,J00-J99: ziekten van ademhalingsstelsel,J20-J22: overige acute infecties van onderste luchtwegen,J22: niet gespecificeerde acute infectie van onderste luchtwegen,,J22,2,0.06
2023,1,85,E00-E90: endocriene ziekten en voedings- en stofwisselingsstoornissen,E00-E07: aandoeningen van schildklier,E04: overige vormen van niet-toxische struma,E042: niet-toxische multinodulaire struma,E042,1,0.0285
2023,1,70,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C25: maligne neoplasma van pancreas,C253: ductus pancreaticus,C253,1,0.03
2023,2,45,N00-N99: ziekten van urogenitaal stelsel,N00-N08: ziekten van glomeruli,N04: nefrotisch syndroom,"N049: nefrotisch syndroom, niet gespecificeerd",N049,1,0.035
2023,1,85,K00-K93: ziekten van spijsverteringsstelsel,K55-K64: overige ziekten van darmen,K56: paralytische ileus en darmobstructie zonder hernia,K565: darmadhesies [darmstrengen] met obstructie,K565,1,0.0285
2023,2,70,E00-E90: endocriene ziekten en voedings- en stofwisselingsstoornissen,E10-E14: diabetes mellitus,E11: niet-insuline-afhankelijke diabetes mellitus,E117: niet-insuline-afhankelijke diabetes mellitus met multipele complicaties,E117,1,0.03
2023,1,85,E00-E90: endocriene ziekten en voedings- en stofwisselingsstoornissen,E70-E90: stofwisselingsstoornissen,E85: amyloïdose,"E852: heredofamiliale amyloïdose, niet gespecificeerd",E852,1,0.0285
2023,2,85,K00-K93: ziekten van spijsverteringsstelsel,"K20-K31: ziekten van slokdarm, maag en duodenum",K31: overige ziekten van maag en duodenum,K311: hypertrofische pylorusstenose bij volwassene,K311,1,0.018
2023,1,35,F00-F99: psychische stoornissen en gedragsstoornissen,F10-F19: psychische stoornissen en gedragsstoornissen door gebruik van psychoactieve middelen,F19: psychische stoornissen en gedragsstoornissen door meervoudig druggebruik en gebruik van andere psychoactieve middelen,"F192: psychische stoornissen en gedragsstoornissen door meervoudig druggebruik en gebruik van andere psychoactieve middelen, afhankelijkheidssyndroom",F192,1,0.035
